name,name_modify,category,y_coord,x_coord,address_str,address_jibun,tel,num_site,area,area_bldg,available_ppl,parking,conv,safety,etc_bldg,time,price,tel_admin,admin,collect_date,admin_code,admin_name
대가야농촌문화체험특구 카라반,대가야농촌문화체험특구카라반,자동차야영장,35.71223547,128.2651218,경상북도 고령군 대가야읍 신남로 61,경상북도 고령군 대가야읍 고아리 588번지,054-950-7006,1,310.76,843.09,60,101,"화장실, 취사장","소화기, 연기감지기",카라반 10동,12:00~다음날12:00,"1일/20,000원카라반 1일/98,000원",054-950-6654,고령군청 관광진흥과,2019-08-13,5200000,경상북도 고령군
부례관광지,부례관광지,자동차야영장,35.67179721,128.3596243,"경상북도 고령군 우곡면 우곡강변길 672, 부례 관광지",경상북도 고령군 우곡면 예곡리 97번지 부례 관광지,054-955-2332,18,3071,461.26,60,33,"화장실, 취사실, 샤워실","소화기, 연기감지기 등","포레스트 어드벤처, 풋살, 농구장",12:00~다음날12:00,"1일/20,000원카라반 1일/98,000원",054-950-6654,고령군청 관광진흥과,2019-08-13,5200000,경상북도 고령군
청산관광농원(트리독스),청산관광농원(트리독스),자동차야영장,35.65048348,128.2300773,경상북도 고령군 쌍림면 용당길 42-56,경상북도 고령군 쌍림면 합가리 585-2번지 외 3필지,000-0000-0000,11,2484,178.55,30,11,"화장실, 샤워실",소화기 등,사각정1개,12:00~다음날12:00,"성수기 1일/50,000원비성수기 1일/40,000원",054-950-6654,고령군청 관광진흥과,2019-08-13,5200000,경상북도 고령군
예마을 캠핑장,예마을캠핑장,자동차야영장,35.79315236,128.2133755,경상북도 고령군 덕곡면 덕운로 816,경상북도 고령군 덕곡면 예리 229-2번지,054-955-5555,1,1155,84,35,15,"화장실, 취사장","소화기, 연기감지기 등",카라반 6동,12:00~다음날12:00,"카라반 평일/80,000원주말/120,000원",054-950-6654,고령군청 관광진흥과,2019-08-13,5200000,경상북도 고령군
별나무캠핑장,별나무캠핑장,자동차야영장,35.78025093,128.2695696,경상북도 고령군 운수면 법승길 18-26,경상북도 고령군 운수면 화암리 1163번지,000-0000-0000,47,9796,862.16,150,50,"화장실, 샤워실",소화기 등,"카페, 휴게실",12:00~다음날12:00,"1일/30,000원",054-950-6654,고령군청 관광진흥과,2019-08-13,5200000,경상북도 고령군
코끼리 관광농원,코끼리관광농원,자동차야영장,35.76357114,128.2489548,경상북도 고령군 덕곡면 지사동길 20-4,경상북도 고령군 덕곡면 반성리 363-12번지,000-0000-0000,19,2209,37.72,60,14,"화장실, 샤워실",소화기 등,사각정 1개,12:00~다음날12:00,"1일/20,000원",054-950-6654,고령군청 관광진흥과,2019-08-13,5200000,경상북도 고령군
대가야역사테마관광지 캠핑장,대가야역사테마관광지캠핑장,자동차야영장,35.72008263,128.2596761,경상북도 고령군 대가야읍 대가야로 1216,경상북도 고령군 대가야읍 지산리 471-1번지,054-950-7003,25,4617,58.76,150,25,"화장실, 취사실, 샤워실",소화기 등,"물놀이장, 영화관 등",13:00~다음날12:00,"1일/20,000원",054-950-6654,고령군청 관광진흥과,2019-08-13,5200000,경상북도 고령군
산울림관광농웜,산울림관광농웜,자동차야영장,37.39279397,127.7610951,경기도 양평군 양동면 불개터길 65-19,경기도 양평군 양동면 삼산리 852-14,000-000-0000,50,9835,194.08,200,,화장실 개수대 샤워장,"소화기, 긴급방송시설, 안전정보게시판 등",,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
와글와글캠핑스토리 캠프산음,와글와글캠핑스토리캠프산음,자동차야영장,37.5999099,127.6055657,경기도 양평군 단월면 석산로 837,경기도 양평군 단월면 산음리 595,031-772-4707,14,2068,46.41,56,,화장실 개수대 샤워장,"소화기, 긴급방송시설, 안전정보게시판 등",,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
양평꿈의마을오토캠핑장,양평꿈의마을오토캠핑장,자동차야영장,37.55791938,127.7221872,경기도 양평군 청운면 황정2길 98-9,경기도 양평군 청운면 용두리 209,000-000-0000,34,9261,98,136,,화장실 개수대 샤워장,"소화기, 긴급방송시설, 안전정보게시판 등",,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
the 休 글램핑,the休글램핑,야영장,37.523392,127.460824,경기도 양평군 옥천면 옥천체육공원길 4,경기도 양평군 옥천면 옥천리 514-1,031-774-4545,9,992,45,36,,화장실 개수대 샤워장,"소화기, 긴급방송시설, 안전정보게시판 등",,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
분지울작은캠핑장,분지울작은캠핑장,야영장,37.6082806,127.671751,경기도 양평군 단월면 분지울1길 81,경기도 양평군 단월면 명성리 산54-2,000-000-0000,7,1648,130.74,24,,화장실 개수대 샤워장,"소화기, 긴급방송시설, 안전정보게시판 등",,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
해걸음글램핑장,해걸음글램핑장,야영장,37.5835698,127.357661,경기도 양평군 서종면 수대울길 148,경기도 양평군 서종면 문호리 1067-5,000-000-0000,8,2434,210,24,,화장실 개수대 샤워장,"소화기, 긴급방송시설, 안전정보게시판 등",,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
산대분교공공캠핑장,산대분교공공캠핑장,야영장,37.62932878,127.5838018,경기도 양평군 단월면 섬이길 274-12,경기도 양평군 단월면 석산리 470,000-000-0000,19,5348,108.5,95,,화장실 개수대 샤워장,"소화기, 긴급방송시설, 안전정보게시판 등",,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
세계인의랜드,세계인의랜드,야영장,37.561068,127.668699,,경기도 양평군 단월면 향소리 124,000-000-0000,12,5498,275,60,,화장실 개수대 샤워장,"소화기, 긴급방송시설, 안전정보게시판 등",,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
거북바위야영장,거북바위야영장,야영장,37.56734299,127.4288131,경기도 양평군 서종면 거북바위1길 185,경기도 양평군 서종면 서후리 234-1,000-000-0000,6,1476,62.76,30,,화장실 개수대 샤워장,"소화기, 긴급방송시설, 안전정보게시판 등",,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
상상글램핑,상상글램핑,야영장,37.5476077,127.499983,경기도 양평군 옥천면 용천로 317,경기도 양평군 옥천면 용천리 155-19,000-000-0000,7,3353,320.82,30,,화장실 개수대 샤워장,"소화기, 긴급방송시설, 안전정보게시판 등",,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
솔뜰캠핑장,솔뜰캠핑장,야영장,37.54109573,127.4667221,경기도 양평군 옥천면 사기점길 37,경기도 양평군 옥천면 신복리 423,031-773-2297,37,9280,102.95,150,,화장실 개수대 샤워장,"소화기, 긴급방송시설, 안전정보게시판 등",,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
사나래관광농원,사나래관광농원,야영장,37.5464781,127.6189161,경기도 양평군 용문면 중원산로 525,경기도 양평군 용문면 중원리 528,000-000-0000,9,2928,80.62,40,,화장실 개수대 샤워장,"소화기, 긴급방송시설, 안전정보게시판 등",,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
오목골 캠핑장,오목골캠핑장,야영장,37.5590805,127.7360095,경기도 양평군 청운면 오목골길 33,경기도 양평군 청운면 다대리 산45,031-770-4093,41,9950,35.04,164,,"화장실, 개수대, 샤워장","소화기, 긴급방송시설, 안전정보게시판 등",,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
플라워캠핑장,플라워캠핑장,야영장,37.64622065,127.6169977,경기도 양평군 단월면 석산로 1543-9,경기도 양평군 단월면 석산리 148-3,000-000-0000,7,1630,80.36,28,,"화장실, 개수대, 샤워장","소화기, 긴급방송시설, 안전정보게시판 등",야외물놀이장,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
양평 베이스캠프,양평베이스캠프,야영장,37.49422756,127.5311888,경기도 양평군 양평읍 경강로 2277-21,경기도 양평군 양평읍 백안리 231,02-2207-0909,32,29768,32,128,,"화장실, 개수대, 샤워장","소화기, 긴급방송시설, 안전정보게시판 등","야외물놀이장, 놀이터",,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
스마일 캠핑장,스마일캠핑장,야영장,37.6422652,127.627514,경기도 양평군 단월면 석산로 1539-2,경기도 양평군 단월면 석산리 147-1,000-000-0000,21,2361,167.78,84,,"화장실, 개수대, 샤워장","소화기, 긴급방송시설, 안전정보게시판 등",,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
양평 드림캠핑장,양평드림캠핑장,야영장,37.500396,127.623068,,경기도 양평군 용문면 금곡리 231-21,000-000-0000,28,8179,98,112,,"화장실, 개수대, 샤워장","소화기, 긴급방송시설, 안전정보게시판 등",미니에어바운스,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
서종 힐링캠핑장,서종힐링캠핑장,야영장,37.64781682,127.4263791,경기도 양평군 서종면 화서로 532-6,경기도 양평군 서종면 노문리 465,031-774-8500,22,4686,153.72,88,,"화장실, 개수대, 샤워장","소화기, 긴급방송시설, 안전정보게시판 등",붕붕뜀틀,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
서후리 캠핑장,서후리캠핑장,야영장,37.5726931,127.419405,경기도 양평군 서종면 서차남1길 4,경기도 양평군 서종면 서후리 318,000-000-0000,14,2356,58.4,56,,"화장실, 개수대, 샤워장","소화기, 긴급방송시설, 안전정보게시판 등",,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
양평 프라자 관광농원,양평프라자관광농원,야영장,37.5545291,127.4536935,경기도 양평군 옥천면 사기막길 18,경기도 양평군 옥천면 신복리 253,000-000-0000,34,9578,781.72,136,,"화장실, 개수대, 샤워장","소화기, 긴급방송시설, 안전정보게시판 등",,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
양평 휴 캠핑 워크샵,양평휴캠핑워크샵,야영장,37.5404307,127.7689958,경기도 양평군 청운면 경강로 4882,경기도 양평군 청운면 갈운리 514-5,031-773-3556,19,4143,655.895,76,,"화장실, 개수대, 샤워장","소화기, 긴급방송시설, 안전정보게시판 등",,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
와이글램핑,와이글램핑,야영장,37.52685442,127.626068,경기도 양평군 용문면 강이대길38번길 26-37,경기도 양평군 용문면 중원리 45-3,031-772-5772,10,1333,147.1,40,,"화장실, 개수대, 샤워장","소화기, 긴급방송시설, 안전정보게시판 등",,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
천사봉 오토 캠핑장,천사봉오토캠핑장,야영장,37.59499843,127.5966775,경기도 양평군 단월면 고북길 111-10,경기도 양평군 단월면 산음리 662-7,000-000-0000,32,2801,70.4,128,,"화장실, 개수대, 샤워장","소화기, 긴급방송시설, 안전정보게시판 등",,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
글램핑 앤 카라반,글램핑앤카라반,야영장,37.5860731,127.6776613,경기도 양평군 단월면 단월로 600,경기도 양평군 단월면 부안리 55,031-773-3709,8,1844,269.57,32,,"화장실, 개수대, 샤워장","소화기, 긴급방송시설, 안전정보게시판 등",,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
글램퍼스,글램퍼스,야영장,37.5803859,127.6814368,경기도 양평군 단월면 대부록길 37,경기도 양평군 단월면 부안리 32,031-773-2210,5,888,45.12,20,,"화장실, 개수대, 샤워장","소화기, 긴급방송시설, 안전정보게시판 등",,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
강나루오토캠핑장,강나루오토캠핑장,야영장,35.38978435,128.5092082,경상남도 함안군 칠서면 삼칠로 1235-50,경상남도 함안군 칠서면 이룡리 998,055-586-2510,197,53591,0,548,40,전기시설+상하수도+화장실+샤워실,소화기+방송장비+관리요원+CCTV,축구장+야구장+농구장+족구장+인라인,지정일14:00~익일11:00,"평일 15,000원, 주말·공휴일 20,000원, 카라반 30,000원",055-580-2795,함안군 안전총괄과,2019-09-05,5400000,경상남도 함안군
늘예솔글램핑,늘예솔글램핑,야영장,35.760697,127.724454,경상남도 거창군 북상면 덕유월성로 1384-5,경상남도 거창군 북상면 월성리 941-4,000-000-0000,7,1454,57,58,,"전기시설, 상하수도시설,샤워실","소화기, 대피공간",,1일 14:00~ 2일13:00,,055-940-3422,거창군,2019-03-31,5470000,경상남도 거창군
휴일엔캠핑,휴일엔캠핑,야영장,35.79183068,127.7889695,경상남도 거창군 북상면 병곡길 187,,000-000-0000,4,995,98.6,16,,"전기시설, 상하수도시설,샤워실","소화기, 대피공간",,1일 14:00~ 2일13:00,,055-940-3422,거창군,2019-03-31,5470000,경상남도 거창군
월성오토캠핑장,월성오토캠핑장,자동차야영장,35.7640385,127.7589584,경상남도 거창군 북상면 덕유월성로 1588-9,,000-000-0000,6,985,97.4,24,6,"전기시설, 상하수도시설,샤워실","소화기, 대피공간",,1일 14:00~ 2일13:00,,055-940-3422,거창군,2019-03-31,5470000,경상남도 거창군
산중오토캠핑장,산중오토캠핑장,야영장,35.822757,127.799241,경상남도 거창군 북상면 송계사길 63-107,경상남도 거창군 북상면 송계사길 63-107,000-000-0000,10,2489,123.2,40,,"전기시설, 상하수도시설,샤워실","소화기, 대피공간",,1일 14:00~ 2일13:00,,055-940-3422,거창군,2019-03-31,5470000,경상남도 거창군
거창 국민여가캠핑장,거창국민여가캠핑장,자동차야영장,35.7608467,127.7242826,경상남도 거창군 북상면 덕유월성로 1312-96,,070-4618-3525,14,9960,755.47,56,14,"전기시설, 상하수도시설,샤워실","소화기, 대피공간",,1일 14:00~ 2일13:00,,055-940-3422,거창군,2019-03-31,5470000,경상남도 거창군
주은 자연휴양림,주은자연휴양림,야영장,35.7647049,127.7643563,경상남도 거창군 북상면 덕유월성로 1642,,000-000-0000,24,770,240,96,,"전기시설, 상하수도시설,샤워실","소화기, 대피공간",,1일 14:00~ 2일13:00,,055-940-3422,거창군,2019-03-31,5470000,경상남도 거창군
양지생태마을캠핑장,양지생태마을캠핑장,야영장,35.6951254,127.8605163,경상남도 거창군 마리면 진산길 157,,000-000-0000,52,2450,165,208,,"전기시설, 상하수도시설,샤워실","소화기, 대피공간",,1일 14:00~ 2일13:00,,055-940-3422,거창군,2019-03-31,5470000,경상남도 거창군
수승대야영장,수승대야영장,야영장,35.7583321,127.8305399,경상남도 거창군 위천면 은하리길 43-101,,055-940-8532,84,2586,414,336,,"전기시설, 상하수도시설,샤워실","소화기, 대피공간",,1일 14:00~ 2일13:00,,055-940-3422,거창군,2019-03-31,5470000,경상남도 거창군
수승대 오토캠핑장,수승대오토캠핑장,자동차야영장,35.7610682,127.8335222,경상남도 거창군 위천면 은하리길 2,,055-940-8532,15,3599,95,60,15,"전기시설, 상하수도시설,샤워실","소화기, 대피공간",,1일 14:00~ 2일13:00,,055-940-3422,거창군,2019-03-31,5470000,경상남도 거창군
달빛고운병곡캠핑장,달빛고운병곡캠핑장,야영장,35.8092065,127.7754673,경상남도 거창군 북상면 병곡길 447-11,,055-943-4096,40,4653,436,160,,"전기시설, 상하수도시설,샤워실","소화기, 대피공간",,1일 14:00~ 2일13:00,,055-940-3422,거창군,2019-03-31,5470000,경상남도 거창군
달빛고운 월성캠핑장,달빛고운월성캠핑장,야영장,35.76430409,127.7423963,경상남도 거창군 북상면 덕유월성로 1433-7,,055-944-5370,10,4956,1153,40,,"전기시설, 상하수도시설,샤워실","소화기, 대피공간",,1일 14:00~ 2일13:00,,055-940-3422,거창군,2019-03-31,5470000,경상남도 거창군
금원산 자연휴양림,금원산자연휴양림,야영장,35.73144637,127.7978793,경상남도 거창군 위천면 금원산길 412,,055-254-3974,90,1335,,360,,"전기시설, 상하수도시설,샤워실","소화기, 대피공간",,1일 14:00~ 2일13:00,,055-940-3422,거창군,2019-03-31,5470000,경상남도 거창군
거창 에이글램핑,거창에이글램핑,야영장,35.688734,127.8686592,경상남도 거창군 마리면 세동길 13,,000-000-0000,15,,72,60,,"전기시설, 상하수도시설,샤워실","소화기, 대피공간",,1일 14:00~ 2일13:00,,055-940-3422,거창군,2019-03-31,5470000,경상남도 거창군
카라반에코빌리지,카라반에코빌리지,야영장,36.60520241,126.6054095,충청남도 홍성군 구항면 구성북로 229,,041-630-1254,3,1037,,30,,전기시설+샤워실,소화기+방송장비+안전게시물 등,,,,041-630-1258,홍성군청,2019-09-19,4600000,충청남도 홍성군
상황오토캠핑장,상황오토캠핑장,자동차야영장,36.58453493,126.4765056,충청남도 홍성군 서부면 서부서길 633-60,,041-631-6160,41,10230,,30,,전기시설+가스시설+야외물놀이장+족구장+파고라,소화기+방송장비+안전게시물 등,,,,041-630-1257,홍성군청,2019-09-19,4600000,충청남도 홍성군
용봉산글램핑,용봉산글램핑,야영장,36.64403069,126.6617413,충청남도 홍성군 홍북읍 용봉산1길 15,,041-633-3739,82,6940,,30,,전기시설+수영장+샤워실,소화기+방송장비+안전게시물 등,,,,041-630-1256,홍성군청,2019-09-19,4600000,충청남도 홍성군
죽도야영체험장,죽도야영체험장,야영장,36.5170119,126.4425529,충청남도 홍성군 서부면 죽도길 40,,041-630-1254,6,4675,,30,,족구장,소화기+방송장비+안전게시물 등,,,,041-630-1255,홍성군청,2019-09-19,4600000,충청남도 홍성군
용봉산캠핑장,용봉산캠핑장,야영장,36.632301,126.644915,충청남도 홍성군 홍북읍 이응노로 227-15,,041-630-1254,13,12374,,30,,전기시설+샤워실+수영장+붕붕뜀틀,소화기+방송장비+안전게시물 등,,,,041-630-1254,홍성군청,2019-09-19,4600000,충청남도 홍성군
산내로하스캠핑장,산내로하스캠핑장,자동차야영장,35.533922,127.0823409,전라북도 정읍시 산내면 산호수길 204-70,전라북도 정읍시 산내면 종성리 662,063-538-5180,29,102,,174,29,샤워장+화장실+취사실 등,소화기+확성기 등 방송장비+안전게시물+관리요원,물놀이장+주차장,당일 14:00~익일 12:00,"시설 및 요일에 따라 차등 20,000원~150,000원",063-538-5180,로하스영농조합법인,2019-09-17,4690000,전라북도 정읍시
내장산국립공원 내장야영장,내장산국립공원내장야영장,야영장,35.49858168,126.9179068,"전라북도 정읍시 내장산로 800 (내장동, 내장산야영장)",전라북도 정읍시 내장동 92-2,063-538-7875,70,70.45,,420,70,샤워장+화장실+취사실 등,소화기+확성기 등 방송장비+안전게시물+관리요원,주차장,당일 14:00~익일 12:00,"요일에 따라 차등 15,000원~19,000원",063-538-7875,국립공원내장산관리사무소,2019-09-17,4690000,전라북도 정읍시
정읍시 내장산국민여가캠핑장,정읍시내장산국민여가캠핑장,야영장,35.5255969,126.8961462,전라북도 정읍시 내장산로 390,전라북도 정읍시 부전동 1004,063-538-7955,82,30295,405.75,480,82,화장실+취사장+샤워장,소화기+확성기 등 방송장비+안전게시물+관리요원,실개천,"14:00~다음날12:00(단 카라반, 글램핑은 14:00~다음날11:00)",일반캠핑 : 평일 15000원+주말공휴일 20000원+성수기 25000원+오토캠핑 : 평일 20000원+주말공휴일 25000원+성수기 35000원+글램핑 : 평일 110000원+주말공휴일 140000원+성수기 160000원+카라반 : 평일 100000원+주말공휴일 120000원+성수기 160000원+자가카라반 : 평일 25000원+주말공휴일 30000원+성수기 35000원,063-539-5236,정읍시청 토탈관광과,2019-09-17,4690000,전라북도 정읍시
더포레스트 연지곤지점,더포레스트연지곤지점,야영장,37.35248614,127.3237046,경기도 광주시 곤지암읍 경충대로 729,경기도 광주시 곤지암읍 삼리 430,031-763-6200,27,4839,140,108,,샤워장+세척실+화장실,소화기+긴급방송시설,냉장고 등 전자제품+야외 테이블+그릴+무선인터넷 등,24시간,"100,000~160,000",031-763-4114,경기도 광주시청,2019-09-25,5540000,경기도 광주시
신선계곡야영장,신선계곡야영장,야영장,37.44928882,127.344563,경기도 광주시 퇴촌면 천진암로 768,경기도 광주시 퇴촌면 관음리 182,000-0000-0000,20,1649,131.94,80,20,샤워장+세척실+화장실,소화기+긴급방송시설,화로대+전기+무선인터넷+장작+족구장1면,24시간,"40,000~50,000",031-760-2468,경기도 광주시청,2019-09-25,5540000,경기도 광주시
숲속의야영장,숲속의야영장,자동차야영장,37.542032,127.468091,경기도 양평군 옥천면 사기점길 49-15,경기도 양평군 옥천면 신복리 432-1,000-000-0000,56,29476,23,280,,화장실 개수대 샤워장,"소화기, 긴급방송시설, 안전정보게시판 등",,,,031-770-2069,양평군 관광과,2019-03-29,4170000,경기도 양평군
스타글램핑,스타글램핑,야영장,35.97955124,128.8266153,경상북도 영천시 청통면 구정길 53-77,,000-000-0000,13,3640,286,1,,"상하수도, 전기, 화장실, 취사, 샤워실","소화기, 확성기, 안전게시물, 대피공간, 관리요원",족구장,,,054-330-6582,경상북도 영천시청,2019-10-28,5100000,경상북도 영천시
오각놀이공원,오각놀이공원,야영장,36.10131698,128.8640332,경상북도 영천시 화남면 용구길 21,,054-337-5959,30,9022,648.6,1,,"상하수도, 전기, 화장실, 취사, 샤워실","소화기, 확성기, 안전게시물, 대피공간, 관리요원",,,,054-330-6582,경상북도 영천시청,2019-10-28,5100000,경상북도 영천시
영천솔롱고글램핑,영천솔롱고글램핑,야영장,35.9018374,128.9259764,경상북도 영천시 금호읍 칠백로 436,,054-338-0146,15,5267,443,1,,"상하수도, 전기, 화장실, 취사, 샤워실","소화기, 확성기, 안전게시물, 대피공간, 관리요원",,,,054-330-6582,경상북도 영천시청,2019-10-28,5100000,경상북도 영천시
별밤글램핑,별밤글램핑,야영장,36.04524614,128.9884203,경상북도 영천시 임고면 포은로 814,,054-337-2008,3,495,132,1,,"상하수도, 전기, 화장실, 취사, 샤워실","소화기, 확성기, 안전게시물, 대피공간, 관리요원",,,,054-330-6582,경상북도 영천시청,2019-10-28,5100000,경상북도 영천시
구룡산 오토캠핑장,구룡산오토캠핑장,야영장,35.85320369,128.989443,경상북도 영천시 북안면 상리중앙길 50-21,,070-7782-8343,3,550,96,1,,"상하수도, 전기, 화장실, 취사, 샤워실","소화기, 확성기, 안전게시물, 대피공간, 관리요원",,,,054-330-6582,경상북도 영천시청,2019-10-28,5100000,경상북도 영천시
천문대 별빛정원,천문대별빛정원,야영장,36.15094609,128.9966857,경상북도 영천시 화북면 정각길 150,,054-337-1826,5,1487,117.29,1,,"상하수도, 전기, 화장실, 취사, 샤워실","소화기, 확성기, 안전게시물, 대피공간, 관리요원",,,,054-330-6582,경상북도 영천시청,2019-10-28,5100000,경상북도 영천시
별빛야영장,별빛야영장,자동차야영장,36.1402854,128.9967122,경상북도 영천시 화북면 별빛로 681-32,,054-330-6400,30,5233,49,1,,"상하수도, 전기, 화장실, 취사, 샤워실","소화기, 확성기, 안전게시물, 대피공간, 관리요원",,,,054-330-6582,경상북도 영천시청,2019-10-28,5100000,경상북도 영천시
은해로운 캠핑장,은해로운캠핑장,자동차야영장,35.99077651,128.8003119,경상북도 영천시 청통면 대동로 423(체험학습관),,054-336-8083,14,9020,863,1,,"상하수도, 전기, 화장실, 취사, 샤워실","소화기, 확성기, 안전게시물, 대피공간, 관리요원",족구장,,,054-330-6582,경상북도 영천시청,2019-10-28,5100000,경상북도 영천시
영천시공예촌캠핑체험장,영천시공예촌캠핑체험장,자동차야영장,36.07948733,129.0178893,경상북도 영천시 자양면 포은로 1625-11,,054-332-0027,35,18681,866,1,,"상하수도, 전기, 화장실, 취사, 샤워실","소화기, 확성기, 안전게시물, 대피공간, 관리요원",,,,054-330-6582,경상북도 영천시청,2019-10-28,5100000,경상북도 영천시
늘푸른체험학교캠핑장,늘푸른체험학교캠핑장,자동차야영장,35.858264,128.9197929,경상북도 영천시 대창면 영지길 100,,054-337-1789,40,11460,695.6,1,,"상하수도, 전기, 화장실, 취사, 샤워실","소화기, 확성기, 안전게시물, 대피공간, 관리요원",,,,054-330-6582,경상북도 영천시청,2019-10-28,5100000,경상북도 영천시
㈜자연에너지 드림랜드 오토캠핑장,㈜자연에너지드림랜드오토캠핑장,자동차야영장,35.98441888,129.0002408,경상북도 영천시 고경면 고도길 38,,054-335-4500,113,5000,2460,1,,"상하수도, 전기, 화장실, 취사, 샤워실","소화기, 확성기, 안전게시물, 대피공간, 관리요원",물놀이시설,,,054-330-6582,경상북도 영천시청,2019-10-28,5100000,경상북도 영천시
봉화솔향가득서울캠핑장,봉화솔향가득서울캠핑장,자동차야영장,36.97779138,129.0023941,경상북도 봉화군 소천면 홍점길 31,경상북도 봉화군 소천면 고선리 132-4,000-000-0000,20,6350,135.12,80,20,전기시설+상하수도시설+샤워실,소화기+대피공간,,,,054-679-6315,경상북도 봉화군청,2019-10-10,5240000,경상북도 봉화군
무학봉야영장,무학봉야영장,야영장,36.942621,129.002542,,경상북도 봉화군 소천면 현동리 702-11,000-000-0000,6,1861,50,28,7,하수도시설+샤워실,소화기+대피공간,,,,054-679-6315,경상북도 봉화군청,2019-10-10,5240000,경상북도 봉화군
봉화별야영장,봉화별야영장,야영장,36.98934335,128.960646,,"경상북도 봉화군 소천면 고선리 519, 520-1",000-000-0000,8,471,8.75,50,20,전기시설+하수도시설+샤워실,소화기+대피공간,,,,054-679-6315,경상북도 봉화군청,2019-10-10,5240000,경상북도 봉화군
마방캠핑장,마방캠핑장,야영장,36.98543839,128.9668458,경상북도 봉화군 소천면 구마동길 502,경상북도 봉화군 소천면 고선리 510,000-000-0000,15,1802,13,100,25,하수도시설+샤워실,소화기+대피공간,,,,054-679-6315,경상북도 봉화군청,2019-10-10,5240000,경상북도 봉화군
청옥야영장,청옥야영장,야영장,36.947406,128.9983345,경상북도 봉화군 소천면 청옥로 167,경상북도 봉화군 소천면 현동리 744-6,000-000-0000,10,1142,27,50,15,하수도시설+상수도시설+샤워실,소화기+대피공간,,,,054-679-6315,경상북도 봉화군청,2019-10-10,5240000,경상북도 봉화군
고향펜션캠핑,고향펜션캠핑,야영장,37.01288539,128.9385455,경상북도 봉화군 소천면 구마동길 1032,경상북도 봉화군 소천면 고선리 558,000-000-0000,14,1054,0,70,20,전기시설+하수도시설+샤워실,소화기+대피공간,,,,054-679-6315,경상북도 봉화군청,2019-10-10,5240000,경상북도 봉화군
각화산 힐링 숲 캠프,각화산힐링숲캠프,야영장,36.98500906,128.8984994,경상북도 봉화군 춘양면 공세동길 133,경상북도 봉화군 춘양면 석현리 571-3,054-672-8799,10,1600,33.22,30,10,전기시설+하수도시설+샤워실,소화기+대피공간,,,,054-679-6315,경상북도 봉화군청,2019-10-10,5240000,경상북도 봉화군
청량산 캠핑장,청량산캠핑장,자동차야영장,36.78730499,128.8917763,,경상북도 봉화군 명호면 관창리 1726-1,054-674-3381,33,12380,283.62,148,50,전기시설+하수도시설+샤워실,소화기+대피공간,카라반,,,054-679-6315,경상북도 봉화군청,2019-10-10,5240000,경상북도 봉화군
청량산 나무네 숲 캠핑,청량산나무네숲캠핑,야영장,36.83351041,128.886545,경상북도 봉화군 명호면 청량로 763-81,경상북도 봉화군 명호면 풍호리 62-1,054-672-3191,8,4835,259.18,35,10,전기시설+하수도시설+샤워실,소화기+대피공간,,,,054-679-6315,경상북도 봉화군청,2019-10-10,5240000,경상북도 봉화군
숲속캠핑장,숲속캠핑장,야영장,36.996016,128.730261,,"경상북도 봉화군 물야면 오록리 843, 844",000-000-0000,9,1998,82,36,9,전기시설+하수도시설+샤워실,소화기+대피공간,,,,054-679-6315,경상북도 봉화군청,2019-10-10,5240000,경상북도 봉화군
봉화구마낚시야영장,봉화구마낚시야영장,야영장,36.94965221,128.9977597,경상북도 봉화군 소천면 청옥로 219-41,"경상북도 봉화군 소천면 현동리 738-2, 738-4",054-672-0073,20,2083,15,80,20,하수도시설,소화기+대피공간,,,,054-679-6315,경상북도 봉화군청,2019-10-10,5240000,경상북도 봉화군
